orderID,prodID,sales,quantity,discount,profit
ES-2021-3926182,EU-OFF-ST-10001213,88.938,2,0.1,13.82
ES-2021-5990473,EU-OFF-AR-10000452,57.9,2,0,8.10
ES-2021-5990473,EU-FUR-CH-10004101,306.774,2,0.1,129.47
IT-2019-2898980,EU-TEC-PH-10004732,83.31,2,0.5,-48.33
ES-2018-2367994,EU-OFF-AR-10001607,111.84,4,0,4.44
ES-2020-4968432,EU-OFF-AR-10000399,105.3,2,0,46.32
ES-2020-5212920,EU-OFF-AR-10003450,132.15,5,0,2.55
ES-2018-5775498,EU-OFF-PA-10003956,66.48,4,0,10.56
ES-2020-3005934,EU-OFF-AR-10002382,134.7,5,0,61.95
IT-2019-2898980,EU-OFF-BI-10001124,19.665,3,0.5,-16.97
IT-2018-1521406,EU-OFF-BI-10000844,4.53,2,0.5,-0.03
IT-2018-1521406,EU-OFF-FA-10001724,11.4,2,0.5,-7.98
ES-2020-5263360,EU-OFF-AR-10000799,16.02,1,0,0.63
ES-2021-3629794,EU-OFF-BI-10004541,72.6,5,0,2.85
ES-2021-3629794,EU-OFF-BI-10001723,24.72,2,0,2.46
ES-2021-3629794,EU-OFF-BI-10000368,25.14,2,0,3.24
IT-2018-1521406,EU-FUR-BO-10003028,507.6,6,0.5,-91.44
IT-2018-5808077,EU-TEC-CO-10004154,261.78,2,0.5,-204.24
IT-2021-1874749,EU-FUR-BO-10000514,1275.12,7,0.5,-1147.65
IT-2021-1874749,EU-TEC-MA-10003326,80.16,4,0.5,-56.16
IT-2021-1874749,EU-OFF-BI-10004054,8.01,3,0.5,-1.53
IT-2021-3434385,EU-FUR-CH-10001726,423.9,9,0.5,-17.01
IT-2021-3434385,EU-OFF-ST-10004097,31.14,4,0.5,-2.58
IT-2021-5117864,EU-OFF-BI-10004448,59.76,8,0.5,-49.20
ES-2018-4237527,EU-OFF-BI-10003705,295.92,6,0,32.40
ES-2018-4237527,EU-TEC-AC-10004379,123.12,3,0,50.40
ES-2018-4237527,EU-OFF-AR-10000399,157.95,3,0,69.48
IT-2021-5707545,EU-TEC-AC-10003343,226.56,8,0,101.76
ES-2020-1442338,EU-OFF-AR-10000502,19.2,1,0,4.41
ES-2020-3948146,EU-OFF-ST-10002902,260.28,5,0.1,78.03
ES-2020-3948146,EU-OFF-AP-10001099,1533.33,3,0.1,-34.11
IT-2021-1874749,EU-TEC-PH-10001937,168.03,2,0.5,-110.91
IT-2021-1874749,EU-OFF-AR-10000715,65.925,5,0.5,-11.93
IT-2021-1874749,EU-TEC-PH-10001732,424.2,5,0.5,-271.50
IT-2018-3267917,EU-OFF-BI-10003058,13.32,2,0.5,-2.40
ES-2019-3876252,EU-TEC-PH-10004241,182.58,2,0,16.38
ES-2019-4147201,EU-OFF-BI-10003068,158.76,3,0,72.99
ES-2019-4147201,EU-TEC-MA-10002779,354.15,3,0,173.52
ES-2019-1558843,EU-FUR-FU-10004152,136.152,3,0.2,23.74
ES-2021-1054685,EU-OFF-SU-10004627,71.94,2,0,15.78
ES-2021-1054685,EU-FUR-CH-10004774,828.36,2,0.1,230.10
ES-2021-1054685,EU-TEC-AC-10003947,488.88,6,0,141.66
ES-2021-1054685,EU-OFF-PA-10004111,33.6,2,0,10.08
ES-2021-1054685,EU-TEC-CO-10000178,379.134,3,0.15,-13.45
ES-2020-4817383,EU-OFF-AR-10001578,51.66,2,0,18.06
ES-2021-1393638,EU-FUR-BO-10000259,1314.45,3,0,341.73
ES-2020-2985977,EU-OFF-EN-10000352,60.57,3,0,29.07
ES-2018-4919091,EU-FUR-CH-10002970,187.839,3,0.1,22.87
ES-2018-4919091,EU-TEC-PH-10000494,643.365,6,0.15,52.97
ES-2018-4919091,EU-OFF-FA-10002248,33,4,0,14.16
ES-2018-4862124,EU-OFF-BI-10003708,70.95,5,0,14.85
ES-2018-4106405,EU-OFF-ST-10002659,115.2,3,0.2,37.44
ES-2018-4106405,EU-OFF-AR-10004825,445.176,9,0.1,123.61
ES-2018-4106405,EU-OFF-BI-10000972,135.54,5,0.1,13.44
IT-2020-1807993,EU-OFF-AR-10000110,138.96,6,0.5,-66.78
ES-2021-1286720,EU-OFF-AR-10000724,46.44,3,0,7.83
IT-2018-2421873,EU-FUR-BO-10001039,410.76,2,0.5,-57.54
IT-2018-2421873,EU-FUR-FU-10003540,59.775,5,0.5,-26.33
IT-2018-2421873,EU-OFF-AR-10002156,36.75,5,0.5,-22.05
IT-2020-4559122,EU-OFF-EN-10002313,261.45,7,0,31.29
IT-2020-4559122,EU-TEC-MA-10002149,605.1,5,0,266.10
IT-2020-4559122,EU-FUR-CH-10000546,2380.5,5,0,952.20
IT-2020-4559122,EU-OFF-ST-10000952,382.41,3,0,3.78
IT-2020-4559122,EU-TEC-PH-10000705,304.44,4,0,63.84
IT-2020-2410050,EU-FUR-CH-10003540,467.289,9,0.1,-26.00
IT-2020-2410050,EU-OFF-ST-10004550,45.846,2,0.1,8.11
IT-2020-2410050,EU-OFF-PA-10003416,58.752,2,0.1,7.15
ES-2018-2045003,EU-OFF-AR-10001607,125.82,9,0.5,-115.83
IT-2018-1027688,EU-TEC-CO-10004558,380.7,6,0.5,-335.16
IT-2019-2675422,EU-FUR-TA-10003963,555.138,4,0.85,-1924.54
ES-2019-1491373,EU-TEC-PH-10004505,1593.375,5,0.5,-1242.98
ES-2021-5632446,EU-OFF-ST-10003111,86.4,2,0.1,22.08
ES-2021-5632446,EU-OFF-AR-10002094,146.1,5,0,18.90
IT-2021-3280659,EU-OFF-ST-10000300,43.335,3,0.1,-0.05
ES-2020-1112764,EU-OFF-EN-10002849,90.828,2,0.1,29.21
ES-2020-1112764,EU-OFF-ST-10003111,192,5,0.2,31.20
ES-2019-1845274,EU-OFF-AR-10001462,95.76,6,0,35.28
ES-2019-2268105,EU-OFF-FA-10002071,55.65,5,0,3.75
ES-2021-3444885,EU-TEC-AC-10004883,169.92,2,0,73.02
ES-2021-3444885,EU-TEC-PH-10004152,62.3475,1,0.15,-0.74
ES-2019-1606540,EU-TEC-MA-10000559,284.07,2,0.15,100.23
ES-2019-1606540,EU-OFF-ST-10003641,558.954,11,0.1,92.99
ES-2019-1606540,EU-TEC-CO-10004154,667.539,3,0.15,-31.49
ES-2019-1606540,EU-OFF-AR-10004115,23.25,1,0,4.41
ES-2019-1606540,EU-OFF-ST-10001648,245.97,5,0.1,-13.68
ES-2019-1606540,EU-OFF-LA-10003295,38.16,3,0,19.08
ES-2019-2511184,EU-TEC-PH-10004223,356.4135,3,0.15,79.66
IT-2021-5701429,EU-OFF-ST-10002622,193.32,3,0.5,-166.32
ES-2018-5987802,EU-OFF-FA-10002350,61.53,7,0,23.31
ES-2020-3495515,EU-TEC-PH-10001396,2290.14,4,0.1,559.74
IT-2019-2737300,EU-OFF-BI-10004328,244.8,5,0,88.05
IT-2019-2737300,EU-OFF-AR-10003651,189.63,7,0,94.71
IT-2019-2737300,EU-TEC-PH-10002715,364.32,2,0,142.08
IT-2019-2737300,EU-OFF-SU-10004888,47.49,1,0,4.26
ES-2019-2859554,EU-FUR-CH-10000663,151.038,2,0.1,13.40
ES-2018-5987802,EU-OFF-FA-10004344,55.2,5,0,8.25
ES-2020-5210417,EU-OFF-BI-10003708,25.8,2,0,10.02
ES-2020-5210417,EU-OFF-ST-10002271,110.16,2,0.1,25.68
ES-2021-5916291,EU-OFF-AR-10002165,249.3,5,0,0.00
ES-2021-1569434,EU-OFF-LA-10000425,10.92,1,0,1.20
ES-2021-3555631,EU-TEC-AC-10002348,802.2,7,0,120.33
IT-2021-4203848,EU-OFF-ST-10001142,104.328,7,0.1,-4.66
ES-2019-4272278,EU-OFF-AP-10001169,2489.4,9,0,273.78
ES-2021-3502771,EU-OFF-EN-10004667,281.52,6,0,61.92
ES-2021-3829945,EU-OFF-AR-10001110,193.14,6,0,73.26
ES-2020-2903666,EU-FUR-BO-10001133,2899.89,7,0,927.78
ES-2021-1325616,EU-TEC-CO-10002284,1060.44,4,0,360.48
ES-2021-1325616,EU-TEC-PH-10001163,265.26,2,0,13.26
IT-2021-4405865,EU-OFF-BI-10001723,18.54,3,0.5,-14.85
IT-2020-2729279,EU-OFF-LA-10001738,18.36,3,0.5,-6.30
ES-2018-2337809,EU-FUR-BO-10000728,439.452,4,0.1,117.13
ES-2020-1205816,EU-OFF-AR-10002485,79.92,3,0,7.11
ES-2020-1205816,EU-OFF-BI-10001685,20.07,3,0,5.13
ES-2020-5210417,EU-OFF-LA-10004280,86.16,8,0,36.96
ES-2018-2621167,EU-OFF-BI-10000894,31.59,3,0,7.20
ES-2018-2621167,EU-TEC-AC-10004753,404.76,4,0,8.04
ES-2020-1222538,EU-OFF-SU-10001578,96.18,2,0,8.64
IT-2019-3559379,EU-OFF-AR-10000724,15.48,2,0.5,-10.26
ES-2020-4442436,EU-OFF-AR-10003457,340.62,7,0,160.02
ES-2021-1931896,EU-TEC-PH-10001937,604.908,4,0.1,47.03
ES-2018-2257437,EU-OFF-AR-10004115,104.625,5,0.1,10.43
ES-2018-2257437,EU-TEC-PH-10002759,5276.988,9,0.1,1758.89
ES-2020-2165341,EU-OFF-BI-10003440,44.28,4,0,13.68
IT-2021-4453792,EU-FUR-TA-10003405,1661.049,6,0.35,-255.59
IT-2021-4453792,EU-OFF-AR-10000505,48.84,4,0,0.00
ES-2021-5951204,EU-OFF-FA-10000670,66.96,4,0,8.64
ES-2021-4098716,EU-OFF-EN-10001997,41.76,2,0,12.48
ES-2021-4098716,EU-OFF-PA-10001844,123.6,5,0,54.30
ES-2021-4098716,EU-OFF-ST-10000095,248.022,2,0.1,8.26
IT-2020-1770521,EU-TEC-CO-10004138,248.892,2,0.65,-433.79
IT-2020-1770521,EU-OFF-LA-10000536,26.1,4,0.5,-2.10
IT-2020-1770521,EU-OFF-PA-10002918,39.69,3,0.5,-5.58
IT-2020-1770521,EU-OFF-EN-10003630,52.02,6,0.5,-23.94
ES-2018-5539778,EU-OFF-AR-10000799,64.08,4,0,2.52
IT-2020-1602546,EU-FUR-TA-10004054,1715.16,5,0.6,-1629.54
ES-2021-2964353,EU-OFF-LA-10000425,21.84,2,0,2.40
ES-2021-2964353,EU-OFF-AR-10001672,244.35,5,0,70.80
ES-2021-2964353,EU-OFF-AP-10004512,511.623,1,0.1,227.37
ES-2018-3285117,EU-FUR-TA-10002789,616.005,3,0.35,142.16
ES-2021-1651774,EU-OFF-AP-10004512,7958.58,14,0,3979.08
ES-2019-5298422,EU-OFF-BI-10004644,15.24,2,0,6.84
ES-2020-4160663,EU-OFF-EN-10003904,14.76,1,0,2.34
ES-2020-4160663,EU-OFF-ST-10000127,153.657,3,0.1,52.86
ES-2021-5727003,EU-FUR-CH-10003365,2092.5,5,0.1,720.75
IT-2020-2980669,EU-OFF-EN-10004296,81.9,4,0.5,-18.06
ES-2019-1763830,EU-OFF-SU-10003697,33.795,3,0.5,-1.40
ES-2021-3758334,EU-FUR-BO-10000596,1578.636,4,0.1,613.84
ES-2021-4107155,EU-OFF-PA-10000034,324.66,7,0,32.34
ES-2021-4107155,EU-OFF-ST-10000130,169.344,4,0.1,54.50
ES-2021-4107155,EU-OFF-AP-10000802,1104.408,4,0.1,208.61
ES-2021-4107155,EU-FUR-TA-10003268,1461.135,5,0.35,202.19
ES-2021-4107155,EU-TEC-PH-10002645,486.642,4,0.15,143.08
ES-2021-4107155,EU-OFF-BI-10001621,99.54,2,0,27.84
ES-2021-4107155,EU-FUR-CH-10000966,400.95,6,0.1,13.23
ES-2021-3934686,EU-OFF-PA-10003416,130.56,4,0,27.36
ES-2019-1881846,EU-OFF-EN-10001202,37.62,3,0,18.00
ES-2019-5944655,EU-OFF-AR-10000491,45.36,3,0,16.29
ES-2019-2468555,EU-OFF-ST-10002437,43.173,1,0.1,3.81
ES-2021-2631855,EU-OFF-SU-10001586,163.32,4,0,26.04
ES-2021-2631855,EU-OFF-AR-10002433,30.96,3,0,13.59
ES-2021-2631855,EU-OFF-AR-10001714,50.7,2,0,13.68
ES-2021-2631855,EU-OFF-EN-10004895,240.3,6,0,11.88
ES-2021-1756848,EU-OFF-ST-10002354,393.96,2,0,78.78
ES-2021-1756848,EU-OFF-ST-10001222,242.25,5,0,0.00
ES-2021-1756848,EU-FUR-BO-10003903,428.4,3,0,38.52
ES-2019-1834982,EU-OFF-EN-10003977,41.55,5,0,3.30
IT-2020-3279634,EU-OFF-EN-10002406,28.26,3,0.5,-0.63
ES-2021-3263050,EU-OFF-AR-10000703,122.22,7,0,49.98
ES-2021-3263050,EU-OFF-LA-10001154,27.81,3,0,9.72
ES-2021-2982781,EU-TEC-MA-10003261,509.76,6,0,234.36
ES-2018-2095931,EU-TEC-AC-10003577,1232.1,5,0,98.55
ES-2019-4848943,EU-OFF-ST-10003995,345.384,3,0.1,30.65
ES-2021-2697033,EU-TEC-PH-10002564,368.271,3,0.15,4.31
ES-2021-3451249,EU-OFF-ST-10000130,338.688,8,0.1,109.01
ES-2020-4825636,EU-OFF-BI-10002289,46.44,3,0,12.96
ES-2020-4825636,EU-OFF-PA-10001536,111.84,4,0,54.72
ES-2021-2114988,EU-TEC-MA-10000982,846.288,3,0.1,56.36
ES-2019-1881846,EU-OFF-ST-10002539,208.332,4,0.1,36.97
ES-2020-2612318,EU-OFF-BI-10001723,61.8,5,0,6.15
ES-2020-4777583,EU-FUR-BO-10003697,797.04,4,0,95.64
ES-2020-4777583,EU-FUR-BO-10002632,891.9,6,0,178.38
ES-2020-4777583,EU-OFF-AR-10000833,59.7,2,0,13.68
ES-2020-4777583,EU-OFF-BI-10003774,90.9,3,0,41.76
ES-2021-1161715,EU-TEC-PH-10000505,543.201,1,0.15,25.55
ES-2018-1878479,EU-OFF-LA-10003591,51.6,5,0,15.90
ES-2018-4993136,EU-OFF-AR-10002991,72.27,3,0,13.68
ES-2019-2930191,EU-OFF-SU-10001992,46.32,4,0,15.24
ES-2019-2930191,EU-OFF-SU-10000877,108.24,4,0,25.92
ES-2019-2930191,EU-FUR-BO-10000490,2546.46,7,0,381.78
ES-2019-2930191,EU-OFF-EN-10003817,47.88,3,0,2.79
ES-2019-2930191,EU-OFF-ST-10002172,137.736,4,0.4,-75.86
ES-2020-4779701,EU-OFF-AP-10004512,3979.29,7,0,1989.54
ES-2020-4779701,EU-FUR-FU-10001495,188.76,4,0,39.60
ES-2020-2481532,EU-OFF-FA-10001520,64.8,5,0,29.10
ES-2020-2481532,EU-OFF-LA-10000604,51.6,4,0,10.80
ES-2020-2481532,EU-TEC-PH-10003601,195.84,5,0.4,-111.06
IT-2021-4483445,EU-OFF-BI-10004028,13.905,3,0.5,-1.76
IT-2021-4483445,EU-OFF-AR-10000110,115.8,5,0.5,-55.65
IT-2021-4483445,EU-TEC-MA-10002686,304.92,5,0.65,-270.18
IT-2021-4483445,EU-OFF-BI-10002128,22.23,3,0.5,-2.25
ES-2020-3499277,EU-OFF-AP-10003334,31.488,2,0.6,-31.51
ES-2020-5482499,EU-TEC-MA-10002435,234.06,2,0,56.16
ES-2020-5482499,EU-OFF-EN-10003780,56.43,3,0,9.54
ES-2020-5482499,EU-FUR-BO-10000259,876.3,2,0,227.82
ES-2020-5482499,EU-FUR-TA-10002523,2842.83,9,0,255.69
ES-2020-5151389,EU-OFF-PA-10002396,17.88,1,0,4.80
ES-2020-5151389,EU-OFF-AR-10001216,87.84,3,0,4.32
ES-2019-1763830,EU-OFF-ST-10000643,38.76,2,0.6,-12.60
IT-2020-4258921,EU-FUR-CH-10002152,94.8,5,0.6,-113.85
ES-2019-2974297,EU-OFF-BI-10003277,30.3,2,0,3.60
ES-2021-4763267,EU-OFF-AP-10002361,833.328,3,0.1,92.54
ES-2019-3274675,EU-OFF-ST-10003414,55.14,1,0,10.47
ES-2018-5803751,EU-FUR-FU-10004960,207.84,4,0,0.00
ES-2018-5803751,EU-FUR-FU-10004462,52.86,2,0,14.76
ES-2018-3814488,EU-TEC-MA-10004933,689.52,8,0,137.76
ES-2018-3814488,EU-TEC-PH-10000158,546.96,4,0,54.60
ES-2021-5794981,EU-OFF-LA-10004285,77.7,7,0,4.62
ES-2019-1315786,EU-OFF-BI-10003999,19.35,5,0,1.80
ES-2019-1315786,EU-OFF-ST-10002720,111.834,2,0.1,-6.25
ES-2019-1315786,EU-OFF-SU-10003130,206.4,5,0,24.75
ES-2020-3544260,EU-FUR-CH-10001674,204.93,3,0,79.92
ES-2021-3319612,EU-FUR-CH-10003249,529.47,9,0,201.15
ES-2021-3319612,EU-FUR-CH-10000745,174.06,3,0,41.76
ES-2021-3319612,EU-OFF-EN-10001991,18,2,0,0.00
ES-2021-3319612,EU-TEC-CO-10003228,1843.17,7,0,36.75
ES-2021-3504841,EU-OFF-FA-10003139,35.64,3,0,7.11
ES-2021-1181938,EU-TEC-CO-10002962,1822.536,6,0.15,385.78
ES-2021-1181938,EU-OFF-BI-10000312,12,1,0,0.48
IT-2021-4056621,EU-FUR-BO-10004620,670.41,5,0.1,14.76
ES-2020-1727818,EU-OFF-AR-10000724,46.44,3,0,7.83
ES-2020-1727818,EU-OFF-PA-10003994,55.98,2,0,16.74
ES-2019-2058076,EU-TEC-PH-10004505,3441.69,6,0.1,38.07
ES-2019-2058076,EU-OFF-BI-10003281,42.768,3,0.1,-0.97
ES-2019-2058076,EU-OFF-FA-10001711,43.497,3,0.1,11.10
ES-2019-2058076,EU-TEC-MA-10004772,1677.186,6,0.1,521.77
ES-2019-2339134,EU-OFF-AR-10000833,208.95,7,0,47.88
ES-2019-2339134,EU-OFF-PA-10004267,117.18,6,0,32.76
ES-2019-2339134,EU-OFF-ST-10004097,42.039,3,0.1,16.75
ES-2020-5176094,EU-OFF-AR-10000785,51.84,1,0,7.77
ES-2019-1881846,EU-TEC-AC-10003335,220.44,2,0,39.66
ES-2019-1881846,EU-OFF-AP-10004572,2906.766,6,0.1,1130.35
ES-2021-4044571,EU-OFF-BI-10001639,30.3,2,0,4.20
ES-2020-2413873,EU-OFF-EN-10003080,206.01,9,0,32.94
ES-2020-1532910,EU-FUR-FU-10000039,37.98,2,0,4.50
ES-2020-1532910,EU-OFF-AR-10001269,59.22,2,0,20.70
ES-2020-2871320,EU-FUR-FU-10002557,44.34,2,0,0.00
IT-2018-5134922,EU-OFF-PA-10001662,14.895,1,0.5,-4.19
ES-2021-2458882,EU-OFF-PA-10002196,189.6,8,0,68.16
ES-2020-3513444,EU-OFF-BI-10003114,27.96,4,0,13.68
ES-2020-4429605,EU-OFF-ST-10002399,146.475,7,0.1,17.75
IT-2019-4005393,EU-TEC-MA-10000687,58.536,2,0.4,-0.98
IT-2019-4005393,EU-TEC-PH-10004614,53.838,1,0.4,-5.41
ES-2019-5580875,EU-TEC-MA-10000433,919.89,3,0,303.48
ES-2019-4657302,EU-OFF-AR-10000467,73.53,3,0,29.34
ES-2018-5699335,EU-TEC-PH-10003847,586.08,8,0,87.84
ES-2018-5699335,EU-OFF-FA-10000010,11.46,1,0,4.68
ES-2021-4841141,EU-FUR-BO-10004191,672.57,5,0.1,59.67
ES-2021-2398483,EU-OFF-FA-10004997,56.64,4,0,20.88
ES-2021-2426190,EU-FUR-FU-10000361,31.56,1,0,3.78
ES-2019-4279457,EU-OFF-LA-10001831,28.08,3,0,0.00
ES-2019-4279457,EU-OFF-BI-10003642,26.04,2,0,8.04
ES-2019-4279457,EU-OFF-ST-10001562,60.48,3,0,2.97
ES-2020-4972434,EU-OFF-BI-10001717,23.64,4,0,8.40
IT-2020-2906842,EU-FUR-CH-10000667,21.564,1,0.6,-20.50
ES-2021-3182169,EU-TEC-CO-10000854,576.72,4,0,28.80
ES-2019-3349892,EU-OFF-EN-10001852,61.08,2,0,29.88
ES-2019-3349892,EU-TEC-MA-10000331,453.747,2,0.15,-74.79
ES-2019-3349892,EU-FUR-BO-10000155,765.639,7,0.1,314.56
ES-2021-3648745,EU-OFF-ST-10003446,43.659,1,0.1,10.66
ES-2020-3007238,EU-OFF-AR-10000266,83.07,3,0,6.57
ES-2020-5588419,EU-OFF-BI-10002894,151.02,3,0,9.00
ES-2020-5588419,EU-OFF-ST-10003931,237.75,5,0,30.90
ES-2019-1475595,EU-OFF-AR-10004303,44.4,2,0,3.96
ES-2021-4325220,EU-OFF-ST-10004855,358.02,2,0.1,71.58
ES-2021-4325220,EU-TEC-PH-10001937,504.09,3,0,85.68
ES-2020-4301750,EU-OFF-ST-10001195,8.856,1,0.1,0.67
ES-2020-4301750,EU-FUR-FU-10003500,51.81,1,0,18.63
ES-2021-3957750,EU-TEC-AC-10001942,92.7,3,0,30.51
ES-2021-3957750,EU-OFF-ST-10002263,425.25,7,0,208.32
ES-2021-3957750,EU-FUR-BO-10004547,245.94,2,0,61.44
ES-2018-5039850,EU-OFF-ST-10004409,73.35,3,0,0.00
ES-2018-5039850,EU-OFF-FA-10000670,200.88,12,0,25.92
ES-2020-5442738,EU-OFF-AR-10001291,51.78,1,0,19.14
ES-2020-5442738,EU-OFF-SU-10000822,49.26,2,0,9.30
ES-2018-4314394,EU-TEC-CO-10001628,358.92,3,0,179.46
ES-2021-1015287,EU-FUR-BO-10003697,996.3,5,0,119.55
ES-2021-1015287,EU-TEC-CO-10003471,777.24,4,0,170.88
ES-2019-3945862,EU-OFF-AR-10003066,52.86,2,0,4.74
ES-2019-3945862,EU-FUR-CH-10002477,428.274,1,0.1,137.99
IT-2020-4017525,EU-FUR-TA-10001980,1031.355,3,0.35,-317.39
IT-2021-1950119,EU-OFF-ST-10003835,55.296,2,0.1,-1.28
ES-2019-3945862,EU-OFF-AP-10001623,2039.796,4,0.1,-113.36
ES-2020-1407404,EU-TEC-AC-10003103,158.58,2,0,20.58
IT-2020-3213372,EU-OFF-AP-10000228,117.234,2,0.1,36.41
IT-2020-3213372,EU-OFF-AR-10003031,13.2,1,0,0.24
IT-2021-2537559,EU-OFF-AP-10004511,495.51,2,0.5,-79.29
ES-2021-4168626,EU-OFF-BI-10000815,95.85,3,0,35.46
ES-2019-1841367,EU-TEC-PH-10004450,625.3875,9,0.15,29.23
ES-2019-1841367,EU-OFF-AR-10002816,107.28,2,0,26.82
IT-2018-3911927,EU-TEC-CO-10003534,1552.77,9,0,776.25
IT-2018-3911927,EU-FUR-TA-10002497,3119.34,7,0,1528.38
ES-2021-3381506,EU-OFF-BI-10000440,70.56,7,0,32.34
IT-2020-3253363,EU-TEC-PH-10001732,339.36,4,0.5,-217.20
ES-2021-4393845,EU-OFF-EN-10002465,81.96,4,0,32.76
ES-2021-3099049,EU-TEC-PH-10000810,73.2,1,0,30.72
IT-2018-4688263,EU-OFF-ST-10001758,952.29,5,0.1,-31.86
IT-2018-4688263,EU-OFF-EN-10002850,23.49,1,0,8.91
IT-2018-4688263,EU-OFF-AR-10002783,50.1,2,0,3.00
IT-2018-5134922,EU-OFF-ST-10002263,151.875,5,0.5,-3.08
ES-2020-2475819,EU-OFF-BI-10001843,15.9,2,0,0.30
ES-2020-2475819,EU-OFF-ST-10004317,122.43,7,0,14.49
ES-2021-2572542,EU-OFF-LA-10001831,28.08,3,0,0.00
ES-2021-2299862,EU-TEC-MA-10003078,2088.24,8,0,83.52
ES-2021-2299862,EU-OFF-ST-10000300,28.89,2,0.1,-0.03
ES-2021-2299862,EU-TEC-CO-10001633,881.55,3,0,185.04
ES-2021-5170546,EU-OFF-SU-10003209,48.3,2,0,22.20
IT-2019-5245986,EU-OFF-FA-10003818,108.24,11,0,39.93
IT-2019-5245986,EU-OFF-BI-10003705,197.28,4,0,21.60
ES-2021-2979530,EU-OFF-BI-10002225,461.43,9,0,161.46
IT-2021-2902671,EU-FUR-TA-10003179,610.077,2,0.35,-65.70
IT-2021-2902671,EU-OFF-BI-10000312,24,2,0,0.96
IT-2021-2902671,EU-FUR-BO-10004914,516.132,4,0.1,68.77
IT-2021-2902671,EU-FUR-FU-10000950,122.94,3,0,17.19
IT-2021-2902671,EU-OFF-AR-10000467,73.53,3,0,29.34
IT-2021-2902671,EU-OFF-BI-10001568,13.65,1,0,1.89
IT-2020-1217994,EU-OFF-BI-10004554,9.495,3,0.5,-8.78
IT-2020-1217994,EU-TEC-PH-10001070,109.935,3,0.5,-17.60
ES-2021-5801819,EU-OFF-PA-10002396,53.64,3,0,14.40
ES-2021-5801819,EU-OFF-AR-10003247,110.25,5,0,19.80
ES-2019-2229637,EU-OFF-PA-10003868,96.66,2,0,3.84
ES-2019-2229637,EU-OFF-AR-10000110,370.56,8,0,96.24
ES-2018-4182812,EU-TEC-MA-10003923,369.09,3,0,14.76
ES-2018-4182812,EU-OFF-AR-10003829,187.68,8,0,63.60
ES-2018-4182812,EU-OFF-AR-10001533,228.75,5,0,105.15
ES-2020-2551660,EU-OFF-SU-10001021,193.32,6,0,61.74
ES-2021-1495807,EU-TEC-PH-10004879,129.132,2,0.15,10.63
ES-2020-5106699,EU-OFF-BI-10002570,12.78,1,0,5.49
ES-2020-5106699,EU-OFF-AR-10000594,177.93,9,0,74.52
IT-2020-2274165,EU-TEC-CO-10003516,312.6555,3,0.15,-25.83
IT-2020-2274165,EU-OFF-EN-10001993,136.95,5,0,45.15
ES-2019-3869925,EU-OFF-AR-10004986,101.43,7,0,33.39
ES-2018-2210233,EU-OFF-AR-10000110,509.52,11,0,132.33
ES-2018-2210233,EU-OFF-EN-10003780,94.05,5,0,15.90
ES-2021-2509408,EU-OFF-AR-10001228,126.9,5,0,41.85
ES-2021-3078855,EU-OFF-AR-10003117,29.01,1,0,11.88
ES-2021-3078855,EU-OFF-AR-10004739,377.79,7,0,128.31
ES-2019-4002217,EU-FUR-CH-10004194,206.82,5,0.1,36.72
ES-2019-4002217,EU-FUR-FU-10001717,99.792,7,0.4,-13.40
ES-2019-4002217,EU-TEC-AC-10001904,105.408,4,0.1,40.97
ES-2018-2627929,EU-OFF-BI-10001754,28.02,2,0,10.32
ES-2018-5298002,EU-OFF-PA-10001869,237.3,7,0,35.49
ES-2021-4790238,EU-OFF-SU-10003509,82.5,5,0,33.75
IT-2018-3466484,EU-OFF-ST-10001858,43.752,2,0.6,-38.33
ES-2019-1181146,EU-OFF-AR-10000594,39.54,2,0,16.56
ES-2018-1012469,EU-OFF-BI-10001808,147.69,3,0,59.04
IT-2019-5580946,EU-OFF-ST-10000486,155.4,5,0.5,-31.20
ES-2018-2734651,EU-OFF-AR-10003247,44.1,2,0,7.92
ES-2020-4250046,EU-OFF-BI-10002225,51.27,2,0.5,-15.39
ES-2020-4250046,EU-OFF-AR-10003247,44.1,4,0.5,-28.26
ES-2020-4250046,EU-OFF-PA-10002040,49.8,2,0.5,-37.86
ES-2020-4250046,EU-OFF-AP-10002413,91.935,3,0.5,-27.59
ES-2020-4250046,EU-OFF-AR-10000594,19.77,2,0.5,-3.21
ES-2018-1941919,EU-OFF-ST-10003335,21.54,2,0,0.00
ES-2018-1761215,EU-OFF-SU-10004980,175.92,4,0,38.64
ES-2018-1761215,EU-OFF-BI-10001384,69.15,5,0,25.50
ES-2018-1761215,EU-TEC-PH-10001557,370.17,5,0.4,-0.03
ES-2018-1761215,EU-OFF-AP-10002229,140.94,2,0,23.94
ES-2021-1540903,EU-OFF-SU-10002710,84.6,2,0,12.66
ES-2020-3339619,EU-OFF-AR-10000091,22.11,1,0,3.96
ES-2020-3339619,EU-OFF-SU-10002419,177.3,6,0,21.24
IT-2018-4648014,EU-OFF-ST-10004191,489.96,4,0.4,-114.36
IT-2018-4648014,EU-OFF-FA-10004899,57.6,3,0,28.80
IT-2018-4648014,EU-OFF-BI-10000312,48,4,0,1.92
IT-2018-4648014,EU-OFF-BI-10003277,45.45,3,0,5.40
ES-2021-2835815,EU-OFF-SU-10001086,49.56,2,0,5.94
ES-2021-2835815,EU-TEC-AC-10003814,780.75,3,0,343.53
