prodID,storeID
US-FUR-CH-10002304,1072
EU-OFF-ST-10004695,1633
EU-TEC-PH-10002564,2317
EU-OFF-AR-10000659,1804
EU-FUR-CH-10002830,2185
EU-OFF-ST-10000288,1654
US-FUR-CH-10004675,1073
EU-OFF-ST-10000288,1651
EU-OFF-ST-10003102,2592
US-OFF-BI-10000343,1315
US-OFF-BI-10004094,1020
US-FUR-FU-10001986,1547
US-OFF-LA-10002475,1010
US-OFF-LA-10000121,1001
EU-OFF-AR-10000724,1850
EU-OFF-LA-10001833,1633
EU-OFF-BI-10003058,1910
EU-OFF-AR-10000594,2460
EU-OFF-AP-10002568,1872
EU-OFF-ST-10001222,2021
EU-OFF-AR-10001529,1785
EU-OFF-PA-10003868,1938
EU-OFF-EN-10002634,2105
US-FUR-FU-10000206,1117
US-OFF-AR-10003602,1176
EU-TEC-PH-10001708,1771
EU-OFF-BI-10002894,1611
EU-FUR-FU-10000620,2094
EU-OFF-ST-10002354,2637
EU-OFF-ST-10001213,1794
EU-OFF-BI-10004644,2640
EU-TEC-AC-10001486,2107
EU-OFF-EN-10003817,1992
US-OFF-LA-10000121,1020
US-OFF-PA-10001870,1285
EU-FUR-FU-10001691,1626
US-OFF-AR-10003856,1004
US-TEC-PH-10004389,1129
US-FUR-FU-10004188,1182
US-OFF-BI-10002215,1029
EU-TEC-CO-10004078,1849
EU-OFF-AR-10002165,1607
US-OFF-LA-10003077,1316
US-OFF-AR-10003727,1073
US-OFF-PA-10001870,1209
EU-OFF-AR-10002816,2217
EU-OFF-SU-10003115,2013
US-FUR-FU-10001986,1569
EU-OFF-PA-10000301,1726
US-OFF-BI-10001525,1181
EU-OFF-AR-10002165,1659
US-FUR-FU-10002445,1084
US-OFF-AR-10000937,1012
EU-TEC-AC-10001056,1831
US-FUR-FU-10000576,1281
US-OFF-BI-10004094,1010
EU-OFF-LA-10004487,1694
US-OFF-FA-10000611,1437
EU-OFF-BI-10000282,1862
US-OFF-BI-10004094,1014
US-TEC-MA-10002073,1227
EU-OFF-BI-10004801,1868
EU-OFF-BI-10001124,2144
US-OFF-PA-10001870,1221
EU-OFF-SU-10002131,1820
EU-FUR-CH-10004774,1773
US-OFF-BI-10000848,1010
EU-OFF-FA-10004257,1818
EU-FUR-FU-10000444,1654
US-OFF-BI-10000343,1351
US-OFF-AR-10000255,1117
US-FUR-FU-10002937,1079
US-FUR-FU-10002937,1078
US-OFF-LA-10004484,1544
EU-OFF-AP-10001568,2389
US-OFF-PA-10003657,1093
US-TEC-AC-10003023,1010
EU-OFF-ST-10003305,2172
US-FUR-FU-10001290,1070
US-OFF-FA-10000624,1180
US-FUR-FU-10000308,1478
US-OFF-BI-10003638,1008
EU-OFF-BI-10001507,2072
EU-TEC-AC-10004704,2133
US-OFF-FA-10000624,1186
US-OFF-PA-10000575,1001
EU-OFF-BI-10004227,1893
EU-OFF-BI-10004712,2507
US-OFF-BI-10000848,1020
EU-OFF-FA-10004257,1806
EU-OFF-LA-10003132,1796
US-TEC-PH-10003095,1134
EU-OFF-EN-10003780,1788
US-TEC-PH-10003095,1139
EU-TEC-CO-10003965,1611
US-OFF-BI-10003638,1010
US-OFF-EN-10004459,1196
EU-OFF-AR-10000110,1806
EU-FUR-CH-10004774,1758
EU-OFF-BI-10002894,1659
US-TEC-AC-10004568,1062
EU-OFF-ST-10002340,2085
US-TEC-AC-10003023,1006
EU-OFF-ST-10003305,2180
EU-OFF-AR-10002165,1648
EU-OFF-ST-10003153,1711
US-OFF-BI-10003350,1060
EU-OFF-ST-10001222,2052
US-OFF-PA-10000501,1020
EU-TEC-MA-10004896,1726
EU-FUR-CH-10002030,1948
EU-TEC-PH-10004827,2516
EU-OFF-ST-10004702,1626
EU-OFF-SU-10000102,2514
US-OFF-LA-10000240,1126
EU-OFF-BI-10000329,1807
US-OFF-PA-10000575,1020
EU-OFF-ST-10004702,1636
US-FUR-FU-10000206,1175
US-OFF-PA-10004100,1032
US-OFF-AP-10002191,1010
EU-FUR-FU-10004096,2196
EU-OFF-AP-10000825,1947
US-OFF-AR-10001919,1109
US-FUR-CH-10000309,1199
US-FUR-FU-10001215,1022
EU-OFF-FA-10002652,2175
US-OFF-PA-10001534,1355
EU-OFF-AR-10000751,1663
US-OFF-PA-10001534,1338
US-FUR-FU-10001025,1111
US-OFF-PA-10004100,1012
EU-OFF-AR-10000475,2325
EU-OFF-ST-10003835,1614
US-FUR-BO-10000468,1004
EU-OFF-FA-10001800,1684
US-OFF-AP-10002191,1004
US-FUR-FU-10000308,1469
US-OFF-BI-10003350,1042
US-OFF-PA-10000528,1557
EU-OFF-AR-10001291,2223
US-OFF-FA-10000624,1196
EU-TEC-CO-10000660,1932
EU-OFF-ST-10003153,1739
EU-FUR-FU-10000142,1726
EU-OFF-ST-10003322,2171
EU-OFF-AR-10000751,1630
EU-OFF-AR-10000751,1633
US-OFF-PA-10004100,1001
EU-OFF-FA-10003818,1832
EU-FUR-CH-10000690,1798
EU-OFF-BI-10001124,2102
US-TEC-PH-10003645,1127
US-TEC-CO-10001943,1001
EU-OFF-SU-10003924,1629
EU-TEC-CO-10000777,2044
EU-OFF-AR-10000785,1939
US-OFF-PA-10004100,1010
EU-OFF-AR-10000751,1636
EU-TEC-MA-10003557,2551
US-OFF-BI-10002225,1020
US-FUR-FU-10001215,1001
EU-OFF-ST-10000624,2453
EU-OFF-ST-10004695,1687
EU-OFF-AR-10001482,1783
US-OFF-PA-10000141,1089
US-OFF-BI-10002225,1012
EU-TEC-CO-10000407,2101
EU-TEC-PH-10001148,1654
EU-OFF-AP-10004572,2050
EU-TEC-AC-10002883,1630
EU-TEC-CO-10002796,2626
US-OFF-BI-10003676,1504
US-TEC-PH-10001918,1064
US-OFF-SU-10001165,1051
EU-OFF-AR-10003829,1665
EU-OFF-ST-10004702,1665
US-TEC-PH-10003645,1117
EU-OFF-EN-10002013,2366
US-OFF-ST-10004963,1294
US-OFF-AR-10003856,1088
US-FUR-FU-10001979,1559
US-OFF-ST-10004950,1346
EU-FUR-TA-10003786,2018
EU-TEC-MA-10002864,1665
EU-FUR-FU-10000946,1678
US-FUR-CH-10003968,1248
EU-OFF-LA-10002733,2136
EU-OFF-FA-10000740,1898
EU-OFF-EN-10003817,1982
EU-FUR-CH-10002970,1950
US-OFF-BI-10001634,1435
US-TEC-AC-10004633,1062
US-OFF-AR-10001940,1040
EU-OFF-SU-10004980,2171
EU-TEC-CO-10000228,1628
EU-OFF-AR-10000110,1873
EU-TEC-AC-10000929,1799
EU-OFF-ST-10003641,2020
US-OFF-ST-10000675,1435
EU-FUR-FU-10000142,1772
EU-FUR-TA-10004722,1799
US-TEC-AC-10003023,1062
EU-OFF-AR-10000475,2368
US-OFF-AR-10003602,1150
US-TEC-PH-10000923,1228
US-TEC-PH-10000441,1101
EU-OFF-PA-10004069,1647
EU-OFF-SU-10003924,1665
EU-OFF-SU-10002429,1899
EU-OFF-AP-10001623,2397
EU-OFF-FA-10000227,1706
US-OFF-AR-10001573,1100
US-OFF-PA-10002787,1384
EU-OFF-BI-10002738,1868
US-OFF-LA-10002475,1050
US-OFF-PA-10002787,1387
US-TEC-CO-10001943,1010
US-OFF-PA-10000474,1577
EU-OFF-EN-10003392,2236
EU-OFF-AR-10004739,2206
US-OFF-PA-10002787,1382
EU-OFF-ST-10003641,2032
EU-OFF-AR-10000751,1673
EU-OFF-BI-10003397,2532
US-OFF-BI-10003676,1553
EU-OFF-FA-10000834,2264
EU-OFF-LA-10000134,2078
EU-OFF-BI-10002738,1841
US-TEC-PH-10000441,1110
EU-OFF-AR-10000703,2432
EU-OFF-BI-10004328,2632
US-OFF-AR-10001940,1020
US-OFF-AR-10001118,1157
EU-OFF-ST-10002340,2013
US-OFF-PA-10000575,1089
EU-OFF-EN-10000788,2088
US-OFF-PA-10003651,1366
EU-OFF-ST-10003641,2001
EU-OFF-AR-10001672,1842
US-FUR-CH-10002647,1573
EU-OFF-AR-10003829,1625
EU-OFF-AR-10002902,1910
US-FUR-FU-10001588,1087
US-TEC-PH-10000675,1079
EU-TEC-MA-10002864,1654
EU-TEC-AC-10001904,2552
US-OFF-PA-10000575,1075
US-OFF-AR-10003856,1045
US-OFF-PA-10002787,1367
EU-OFF-ST-10002608,2341
EU-OFF-AR-10001190,1726
EU-TEC-MA-10003078,2498
EU-OFF-ST-10003322,2156
US-OFF-FA-10003112,1274
EU-FUR-FU-10004579,1916
US-TEC-AC-10001772,1119
EU-TEC-PH-10002296,2532
EU-OFF-AR-10001546,1704
US-OFF-AP-10002191,1022
EU-OFF-AR-10000785,1900
EU-OFF-ST-10004695,1654
EU-OFF-EN-10003271,1726
EU-OFF-LA-10001402,1611
EU-OFF-AR-10001461,2451
EU-FUR-BO-10001943,2654
EU-TEC-PH-10002035,2622
US-TEC-AC-10004877,1024
EU-OFF-FA-10003139,1966
US-FUR-FU-10001185,1473
US-TEC-PH-10001552,1020
US-TEC-PH-10002293,1009
US-TEC-PH-10002293,1008
US-OFF-ST-10001932,1017
US-TEC-PH-10001552,1012
EU-FUR-CH-10002212,2340
US-FUR-FU-10001935,1338
US-OFF-ST-10001291,1361
EU-OFF-EN-10004775,1654
US-TEC-MA-10001148,1067
US-TEC-MA-10003493,1400
EU-TEC-AC-10003403,2448
EU-OFF-BI-10003899,2648
US-FUR-FU-10004864,1020
EU-OFF-FA-10002017,2392
US-TEC-AC-10001772,1008
EU-OFF-ST-10002659,2585
EU-TEC-MA-10003326,2136
US-TEC-AC-10000474,1001
EU-OFF-AR-10003633,1910
EU-OFF-EN-10004296,2485
US-TEC-PH-10001918,1001
EU-OFF-BI-10002935,1633
EU-OFF-AR-10003629,1962
EU-OFF-FA-10003411,1680
EU-TEC-PH-10002935,1823
US-OFF-ST-10001932,1008
US-OFF-ST-10001932,1005
US-OFF-PA-10000565,1105
US-OFF-LA-10001045,1108
US-TEC-AC-10000474,1008
US-OFF-ST-10001932,1001
EU-OFF-AR-10001898,2122
EU-OFF-AR-10000751,1706
US-TEC-AC-10000474,1012
US-TEC-AC-10000474,1010
EU-OFF-FA-10001348,1702
EU-OFF-ST-10000095,1920
EU-TEC-PH-10002079,1903
US-TEC-AC-10004877,1004
US-FUR-FU-10004963,1601
EU-TEC-PH-10000160,1873
US-OFF-ST-10000760,1002
EU-FUR-CH-10002090,2291
US-OFF-BI-10000977,1136
EU-TEC-MA-10002844,1777
EU-OFF-ST-10004739,1732
EU-TEC-PH-10000026,2114
EU-OFF-AR-10002681,1633
US-OFF-SU-10004115,1229
US-TEC-AC-10001266,1473
EU-OFF-EN-10004775,1633
US-OFF-PA-10002105,1001
EU-OFF-FA-10001052,2017
EU-OFF-PA-10002516,1675
US-TEC-AC-10000474,1022
US-TEC-AC-10004803,1285
EU-OFF-LA-10000508,1645
US-TEC-PH-10003655,1196
EU-TEC-CO-10002769,1741
US-TEC-PH-10000376,1136
EU-FUR-CH-10002378,2308
EU-OFF-AR-10000475,2266
US-FUR-FU-10004671,1279
EU-OFF-FA-10002577,2098
EU-OFF-AR-10000584,2460
EU-OFF-FA-10000067,1633
US-OFF-ST-10000760,1017
US-OFF-PA-10003953,1323
US-TEC-PH-10001552,1004
EU-OFF-ST-10000695,2551
US-TEC-PH-10002293,1012
EU-TEC-MA-10002844,1769
US-TEC-PH-10002293,1010
US-TEC-PH-10001552,1008
US-OFF-ST-10001932,1020
EU-OFF-PA-10003875,1892
US-OFF-AP-10002191,1068
US-FUR-FU-10004864,1010
US-OFF-AP-10002670,1152
EU-OFF-AR-10000785,1870
US-TEC-PH-10000675,1001
EU-OFF-AR-10004825,1806
EU-OFF-AR-10001720,1910
US-TEC-PH-10000376,1124
EU-OFF-AR-10001720,1916
US-TEC-PH-10002660,1312
EU-TEC-PH-10002623,1910
US-OFF-ST-10001932,1055
EU-FUR-FU-10000502,1687
US-FUR-FU-10001979,1521
US-OFF-BI-10001294,1025
EU-TEC-PH-10002076,1836
EU-FUR-BO-10003541,1791
EU-OFF-PA-10002516,1652
US-OFF-BI-10004593,1004
EU-FUR-FU-10001436,1874
EU-OFF-BI-10001192,2266
EU-OFF-PA-10001686,2485
US-TEC-PH-10000675,1012
EU-OFF-BI-10001192,2261
US-FUR-TA-10001932,1567
US-OFF-PA-10000069,1020
US-TEC-PH-10001552,1066
US-FUR-FU-10002506,1038
EU-OFF-LA-10003233,2374
EU-OFF-FA-10002964,2000
US-TEC-PH-10002293,1038
EU-OFF-LA-10000155,1687
EU-OFF-AR-10001720,1901
EU-OFF-AR-10004825,1813
US-FUR-FU-10003930,1253
US-OFF-PA-10001184,1327
EU-OFF-AR-10002783,1899
EU-OFF-AR-10002783,1898
US-OFF-BI-10002225,1104
EU-OFF-PA-10003875,1844
US-OFF-PA-10004965,1116
EU-TEC-PH-10001148,1726
EU-TEC-CO-10004563,2282
EU-FUR-FU-10003910,1881
EU-OFF-ST-10004267,1628
EU-TEC-PH-10000160,1835
EU-OFF-PA-10001212,1900
EU-OFF-AR-10003377,2406
EU-OFF-AR-10003113,2502
US-OFF-AP-10003278,1095
US-OFF-BI-10004593,1020
EU-TEC-PH-10002018,1711
US-OFF-BI-10001294,1008
US-TEC-PH-10003601,1024
US-TEC-AC-10004633,1126
US-OFF-BI-10001294,1001
US-FUR-FU-10001588,1008
EU-TEC-PH-10004505,1796
US-TEC-PH-10003601,1025
EU-OFF-ST-10004267,1637
EU-OFF-AR-10001720,1927
US-FUR-CH-10003833,1559
US-OFF-BI-10003784,1004
US-FUR-FU-10000023,1453
EU-OFF-FA-10003505,2129
US-OFF-PA-10002421,1375
EU-FUR-BO-10004199,2177
EU-OFF-AR-10000659,1741
EU-TEC-MA-10001777,1952
US-OFF-AP-10004532,1001
US-OFF-LA-10001045,1184
EU-FUR-BO-10001621,1800
EU-OFF-ST-10003132,2013
EU-OFF-BI-10003058,1854
US-FUR-FU-10002445,1045
EU-OFF-BI-10003917,1807
US-OFF-BI-10002982,1020
US-OFF-AP-10004980,1008
US-OFF-EN-10004483,1106
EU-OFF-BI-10003058,1850
US-TEC-AC-10002567,1116
US-OFF-BI-10001718,1004
US-FUR-FU-10002364,1453
US-OFF-BI-10001718,1001
US-OFF-AR-10004648,1167
EU-FUR-BO-10002182,1675
US-OFF-AP-10004980,1001
EU-FUR-CH-10002647,1799
EU-OFF-ST-10002659,2515
US-OFF-BI-10002982,1010
US-FUR-FU-10001290,1004
US-FUR-CH-10002304,1110
US-OFF-BI-10002982,1012
US-OFF-BI-10003007,1181
US-OFF-BI-10002897,1010
EU-OFF-AR-10002783,1854
EU-OFF-FA-10001097,1910
US-FUR-CH-10004675,1111
EU-OFF-AR-10003629,1916
US-FUR-TA-10001768,1035
EU-TEC-AC-10000254,1807
EU-OFF-FA-10002017,2338
US-OFF-ST-10000760,1089
EU-OFF-ST-10004267,1665
EU-OFF-AR-10003466,1742
EU-OFF-BI-10000179,2577
EU-TEC-PH-10004614,1935
US-OFF-PA-10002105,1082
EU-FUR-FU-10000135,1707
US-OFF-BI-10002982,1001
US-OFF-EN-10004483,1129
US-OFF-LA-10004093,1020
US-OFF-BI-10002982,1008
EU-OFF-PA-10001795,2626
EU-TEC-CO-10002284,1628
EU-FUR-BO-10001621,1839
US-OFF-BI-10000285,1225
US-FUR-FU-10001290,1020
EU-OFF-BI-10004220,2450
US-TEC-AC-10003237,1459
EU-OFF-BI-10000563,2485
EU-OFF-ST-10001646,2167
EU-TEC-PH-10002119,2216
EU-OFF-ST-10001460,2337
EU-OFF-AR-10002454,1901
EU-OFF-AR-10002783,1834
US-OFF-BI-10001036,1156
EU-OFF-AR-10003629,1909
US-OFF-LA-10004093,1010
US-OFF-FA-10000936,1022
US-OFF-FA-10000936,1020
EU-TEC-CO-10004563,2220
EU-FUR-CH-10004774,1820
US-FUR-FU-10001935,1383
EU-TEC-MA-10001298,1899
EU-TEC-PH-10001963,1665
EU-OFF-ST-10004267,1687
EU-FUR-BO-10001039,2168
US-TEC-PH-10004345,1001
EU-OFF-AR-10002681,1654
US-OFF-BI-10004593,1081
US-TEC-AC-10003441,1129
US-FUR-TA-10001768,1008
US-FUR-TA-10001768,1004
US-OFF-LA-10004093,1001
US-OFF-BI-10001036,1167
US-OFF-LA-10004093,1004
EU-OFF-ST-10001562,2517
EU-TEC-CO-10004567,1959
US-OFF-PA-10003657,1022
US-OFF-EN-10004955,1225
EU-TEC-PH-10003153,1633
US-OFF-FA-10003485,1269
US-FUR-FU-10003274,1008
EU-FUR-FU-10001691,1691
EU-OFF-PA-10000562,1614
US-OFF-BI-10004593,1090
US-OFF-PA-10001870,1179
EU-FUR-CH-10004774,1813
US-TEC-PH-10004345,1012
EU-TEC-CO-10002583,1928
US-TEC-MA-10001148,1010
US-OFF-PA-10003953,1302
US-TEC-AC-10002323,1273
US-TEC-AC-10004568,1129
US-OFF-BI-10000546,1001
US-OFF-PA-10000249,1243
EU-OFF-LA-10001402,1633
EU-OFF-LA-10001402,1636
US-TEC-AC-10002567,1187
EU-OFF-BI-10003917,1834
US-OFF-ST-10000760,1042
US-OFF-PA-10003657,1010
US-TEC-MA-10001148,1004
EU-TEC-AC-10003518,2260
EU-OFF-ST-10001460,2368
EU-OFF-AR-10003466,1701
EU-OFF-PA-10000908,1633
US-OFF-PA-10003657,1008
US-OFF-BI-10003007,1153
US-OFF-BI-10001036,1189
US-OFF-BI-10002897,1040
EU-FUR-BO-10000170,2415
EU-OFF-ST-10000355,2051
US-FUR-FU-10004864,1045
US-OFF-PA-10002105,1043
EU-TEC-AC-10004117,1632
EU-OFF-LA-10001402,1645
EU-TEC-AC-10001056,1893
EU-OFF-ST-10001758,2324
US-OFF-PA-10001972,1330
US-OFF-BI-10000546,1028
US-OFF-BI-10003876,1228
US-TEC-MA-10002178,1366
US-FUR-CH-10000863,1358
US-TEC-AC-10004568,1106
US-OFF-AR-10002375,1210
US-TEC-AC-10002567,1177
EU-FUR-FU-10002919,2001
EU-FUR-BO-10001621,1870
EU-OFF-ST-10004020,1706
US-TEC-PH-10003095,1098
EU-OFF-SU-10004888,2278
US-OFF-AP-10004980,1022
EU-OFF-AR-10003629,1941
EU-OFF-AR-10002382,2639
EU-OFF-PA-10000908,1629
US-FUR-FU-10002445,1012
EU-OFF-ST-10001460,2377
EU-OFF-BI-10003917,1839
US-OFF-AP-10002222,1145
US-OFF-PA-10000304,1220
US-OFF-BI-10000546,1025
EU-TEC-PH-10002907,2637
EU-OFF-AR-10000110,1710
EU-FUR-BO-10003554,1741
US-FUR-FU-10003247,1401
US-OFF-EN-10004459,1041
EU-FUR-CH-10004910,2542
EU-TEC-PH-10002645,2049
US-TEC-MA-10000822,1068
EU-OFF-AR-10001533,1706
US-OFF-BI-10001097,1001
US-TEC-AC-10002323,1001
EU-OFF-BI-10000267,2260
US-OFF-BI-10001097,1004
US-OFF-BI-10000546,1274
US-OFF-FA-10003472,1228
US-OFF-PA-10003172,1337
US-OFF-BI-10001097,1008
US-OFF-SU-10001664,1111
EU-OFF-AR-10000316,1636
EU-OFF-AR-10000316,1629
EU-OFF-BI-10002894,1754
US-OFF-AR-10002335,1508
US-OFF-LA-10000121,1116
EU-TEC-PH-10003683,1856
EU-OFF-ST-10002151,1605
US-OFF-PA-10002923,1207
EU-OFF-AR-10003829,1965
EU-OFF-SU-10003252,1899
EU-TEC-MA-10000559,2032
US-TEC-MA-10002178,1196
EU-OFF-AR-10001777,1785
EU-FUR-BO-10003604,2087
EU-OFF-PA-10000850,2217
EU-OFF-AR-10000110,1732
EU-OFF-LA-10002490,1945
US-TEC-AC-10002217,1008
EU-OFF-BI-10004054,1633
US-OFF-EN-10004459,1020
EU-OFF-ST-10002151,1613
EU-OFF-BI-10002986,1845
EU-TEC-PH-10002645,2069
US-TEC-AC-10002217,1001
EU-OFF-ST-10002151,1617
EU-OFF-BI-10002894,1726
EU-OFF-AR-10001777,1794
EU-OFF-EN-10003817,1636
US-FUR-TA-10004175,1008
EU-OFF-PA-10004429,1718
EU-FUR-FU-10002549,2087
US-OFF-BI-10003910,1040
EU-OFF-SU-10001586,1622
EU-FUR-FU-10002957,2161
US-FUR-CH-10002647,1491
US-FUR-FU-10002506,1307
US-FUR-CH-10000309,1010
EU-OFF-ST-10003995,1865
US-OFF-LA-10001982,1109
US-OFF-PA-10003063,1001
US-OFF-FA-10003472,1211
EU-OFF-ST-10003995,1860
US-OFF-EN-10004459,1031
EU-OFF-BI-10000282,1967
EU-OFF-ST-10004097,2406
EU-OFF-EN-10003817,1633
EU-TEC-PH-10003683,1876
EU-OFF-ST-10001213,1675
US-FUR-FU-10003274,1061
US-OFF-BI-10001097,1012
US-TEC-MA-10000822,1052
US-OFF-PA-10002713,1237
US-FUR-CH-10000309,1008
US-TEC-PH-10000984,1020
EU-OFF-AR-10003384,2557
EU-OFF-EN-10002634,2013
US-FUR-CH-10004675,1175
EU-TEC-MA-10003812,2344
EU-OFF-AR-10001777,1738
US-TEC-AC-10002217,1020
US-OFF-BI-10001308,1588
US-FUR-TA-10004175,1020
EU-OFF-EN-10003630,2000
US-FUR-FU-10003274,1095
EU-OFF-ST-10000875,2341
EU-TEC-CO-10002423,1636
US-OFF-AR-10001427,1067
US-OFF-BI-10001097,1042
EU-OFF-ST-10000624,2397
US-FUR-CH-10004675,1168
EU-TEC-MA-10004896,1636
EU-OFF-SU-10000105,2342
EU-OFF-BI-10003724,1910
EU-OFF-AR-10003829,1925
US-OFF-ST-10000991,1095
EU-FUR-FU-10004137,2178
EU-TEC-PH-10003683,1896
US-FUR-FU-10004053,1114
EU-FUR-CH-10001784,1708
US-OFF-ST-10000736,1476
US-FUR-TA-10004175,1010
EU-OFF-AR-10000184,1919
US-OFF-BI-10001097,1030
US-OFF-PA-10001934,1147
EU-OFF-LA-10003084,1626
EU-OFF-AR-10000184,1909
EU-TEC-CO-10000119,2594
US-OFF-AR-10003045,1020
US-TEC-PH-10004912,1012
EU-TEC-CO-10001342,2398
US-OFF-AR-10001427,1079
US-OFF-AR-10003045,1022
US-OFF-LA-10002787,1040
EU-TEC-MA-10000261,2011
EU-OFF-LA-10002995,1622
EU-OFF-BI-10002894,1763
US-OFF-AP-10002222,1527
EU-OFF-ST-10003204,1916
EU-FUR-BO-10000936,2069
EU-TEC-CO-10002583,1772
US-OFF-BI-10004040,1012
US-OFF-AP-10003842,1414
EU-FUR-CH-10001037,1675
US-OFF-AR-10003045,1001
US-TEC-AC-10002217,1042
US-OFF-AP-10004233,1025
US-FUR-FU-10002364,1360
EU-OFF-ST-10001576,1850
EU-TEC-CO-10001145,2087
US-OFF-ST-10000736,1485
US-OFF-ST-10000885,1095
US-FUR-FU-10000576,1144
US-OFF-LA-10004178,1275
EU-OFF-AR-10002640,2180
EU-OFF-AR-10000316,1613
US-TEC-PH-10002496,1001
EU-OFF-BI-10004227,1779
EU-OFF-AP-10000672,1879
EU-OFF-LA-10001154,1753
EU-OFF-SU-10004244,1800
US-OFF-BI-10000343,1226
EU-OFF-LA-10001833,1706
US-OFF-EN-10004459,1072
US-TEC-AC-10002217,1052
EU-TEC-PH-10002645,2013
EU-OFF-AP-10001847,2601
EU-OFF-SU-10003632,1663
EU-OFF-PA-10000300,2044
US-TEC-MA-10004125,1155
EU-OFF-LA-10003295,1858
EU-OFF-AP-10004464,1626
EU-OFF-ST-10001646,2243
US-OFF-AP-10004233,1022
EU-OFF-BI-10001507,2187
EU-OFF-BI-10003724,1900
US-OFF-AR-10002375,1288
US-TEC-PH-10002496,1010
EU-OFF-ST-10001562,2347
EU-OFF-AR-10000316,1604
EU-OFF-AR-10000110,1798
EU-OFF-BI-10001138,1910
EU-TEC-CO-10002269,2260
US-OFF-BI-10004410,1004
EU-OFF-PA-10002516,1619
EU-OFF-BI-10000115,2344
US-OFF-AP-10000692,1226
EU-OFF-SU-10003632,1654
US-OFF-SU-10004498,1004
US-OFF-AR-10001427,1020
US-OFF-AP-10003278,1073
US-OFF-SU-10004498,1001
EU-OFF-ST-10001576,1868
US-FUR-FU-10000023,1042
EU-FUR-BO-10004926,2353
EU-OFF-AR-10002094,1726
US-OFF-PA-10001815,1051
EU-TEC-PH-10000026,2293
EU-OFF-FA-10002652,2296
EU-FUR-CH-10000214,2153
EU-OFF-AR-10000110,1788
US-OFF-BI-10004410,1010
EU-OFF-LA-10003210,2436
EU-OFF-AR-10001777,1706
EU-TEC-CO-10004078,1900
EU-FUR-BO-10003103,1607
US-FUR-BO-10000468,1128
US-OFF-BI-10004410,1019
EU-OFF-ST-10001213,1611
EU-FUR-CH-10003249,1996
EU-FUR-CH-10000727,1636
EU-OFF-EN-10003936,1796
US-TEC-PH-10004912,1056
EU-OFF-FA-10001113,2070
US-OFF-BI-10003784,1103
EU-OFF-ST-10000875,2314
EU-OFF-AR-10003028,1958
US-OFF-PA-10000552,1111
US-OFF-PA-10003790,1492
EU-OFF-AR-10003633,1876
EU-TEC-MA-10003812,2380
EU-FUR-TA-10002557,2585
US-OFF-AR-10003602,1463
US-FUR-CH-10003846,1068
EU-OFF-PA-10001536,2054
EU-OFF-AR-10001482,1654
EU-FUR-FU-10004236,2654
US-OFF-PA-10003790,1499
EU-OFF-AR-10001482,1658
US-FUR-FU-10003142,1228
EU-OFF-FA-10001113,2047
EU-TEC-AC-10003487,2103
US-TEC-PH-10003645,1010
EU-FUR-FU-10003804,1665
US-FUR-FU-10000023,1022
US-FUR-FU-10000023,1020
EU-OFF-BI-10000323,1787
EU-FUR-BO-10003541,1654
EU-OFF-ST-10001576,1888
US-OFF-AR-10000937,1355
EU-OFF-EN-10003271,1665
EU-OFF-ST-10000872,1611
EU-OFF-AR-10001482,1662
US-OFF-ST-10002554,1128
US-FUR-TA-10000617,1296
US-OFF-AP-10000828,1519
EU-OFF-AR-10001482,1669
US-TEC-PH-10003645,1001
US-OFF-SU-10004498,1010
US-OFF-AR-10004685,1004
EU-OFF-LA-10003084,1657
EU-OFF-EN-10004649,1633
US-OFF-AR-10003469,1116
US-FUR-FU-10000023,1012
EU-OFF-SU-10002785,2136
EU-OFF-ST-10002263,1826
EU-FUR-CH-10003772,1665
EU-OFF-ST-10002151,1630
EU-OFF-AR-10000110,1753
US-OFF-AP-10000576,1031
EU-OFF-AR-10003633,1826
EU-OFF-BI-10001192,2550
US-OFF-AP-10000576,1038
EU-OFF-LA-10002733,2017
EU-OFF-FA-10002577,2066
US-OFF-EN-10004846,1259
US-OFF-PA-10002787,1010
EU-TEC-PH-10004152,1665
US-OFF-AR-10004685,1022
US-OFF-PA-10004470,1020
US-TEC-PH-10000984,1052
US-OFF-AR-10003469,1120
EU-OFF-PA-10004856,2597
EU-OFF-EN-10001147,1807
US-OFF-EN-10004459,1008
US-FUR-CH-10002331,1020
US-OFF-BI-10003910,1020
US-OFF-AP-10003278,1032
US-TEC-PH-10002496,1085
EU-FUR-FU-10000142,1898
US-OFF-AP-10000576,1020
EU-OFF-ST-10004409,2178
EU-TEC-CO-10004078,1941
EU-FUR-BO-10003554,1794
EU-OFF-AR-10003633,1839
EU-OFF-ST-10003322,2248
EU-FUR-CH-10002212,2415
EU-FUR-BO-10004199,2527
US-OFF-AP-10000692,1279
EU-TEC-MA-10002864,1794
EU-FUR-FU-10000188,2218
US-FUR-CH-10000309,1029
EU-OFF-EN-10003080,2433
EU-OFF-PA-10003956,1899
EU-OFF-AR-10000594,2192
US-OFF-BI-10003910,1010
EU-OFF-ST-10000580,2296
US-OFF-BI-10003910,1004
US-TEC-PH-10002496,1093
EU-FUR-FU-10000718,2289
US-OFF-SU-10004498,1062
US-FUR-BO-10000468,1116
EU-OFF-BI-10000880,1920
EU-OFF-ST-10002340,2125
EU-OFF-PA-10000277,1797
US-OFF-ST-10003638,1205
EU-OFF-EN-10004775,1675
US-OFF-AR-10001427,1004
EU-OFF-ST-10003641,2125
