productID,name,sub-category,category
US-FUR-CH-10000229,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Chairs,Furniture
US-FUR-CH-10000309,Global Comet Stacking Arm Chair,Chairs,Furniture
US-FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,Chairs,Furniture
US-FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Chairs,Furniture
US-FUR-CH-10000513,High-Back Leather Manager's Chair,Chairs,Furniture
US-FUR-CH-10000553,"Metal Folding Chairs, Beige, 4/Carton",Chairs,Furniture
US-FUR-CH-10000595,Safco Contoured Stacking Chairs,Chairs,Furniture
US-FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",Chairs,Furniture
US-FUR-CH-10000749,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Chairs,Furniture
US-FUR-CH-10000785,Global Ergonomic Managers Chair,Chairs,Furniture
US-FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,Chairs,Furniture
US-FUR-CH-10000863,Novimex Swivel Fabric Task Chair,Chairs,Furniture
US-FUR-CH-10000988,Hon Olson Stacker Stools,Chairs,Furniture
US-FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Chairs,Furniture
US-FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,Chairs,Furniture
US-FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,Chairs,Furniture
US-FUR-CH-10001270,Harbour Creations Steel Folding Chair,Chairs,Furniture
US-FUR-CH-10001394,Global Leather Executive Chair,Chairs,Furniture
US-FUR-CH-10001482,Office Star - Mesh Screen back chair with Vinyl seat,Chairs,Furniture
US-FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,Chairs,Furniture
US-FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Chairs,Furniture
US-FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",Chairs,Furniture
US-FUR-CH-10001797,"Safco Chair Connectors, 6/Carton",Chairs,Furniture
US-FUR-CH-10001802,Hon Every-Day Chair Series Swivel Task Chairs,Chairs,Furniture
US-FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Chairs,Furniture
US-FUR-CH-10001891,Global Deluxe Office Fabric Chairs,Chairs,Furniture
US-FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,Chairs,Furniture
US-FUR-CH-10002017,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Chairs,Furniture
US-FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,Chairs,Furniture
US-FUR-CH-10002044,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Chairs,Furniture
US-FUR-CH-10002073,Hon Olson Stacker Chairs,Chairs,Furniture
US-FUR-CH-10002084,Hon Mobius Operator's Chair,Chairs,Furniture
US-FUR-CH-10002126,Hon Deluxe Fabric Upholstered Stacking Chairs,Chairs,Furniture
US-FUR-CH-10002304,"Global Stack Chair without Arms, Black",Chairs,Furniture
US-FUR-CH-10002317,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,Chairs,Furniture
US-FUR-CH-10002320,Hon Pagoda Stacking Chairs,Chairs,Furniture
US-FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Chairs,Furniture
US-FUR-CH-10002335,Hon GuestStacker Chair,Chairs,Furniture
US-FUR-CH-10002372,Office Star - Ergonomically Designed Knee Chair,Chairs,Furniture
US-FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Chairs,Furniture
US-FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,Chairs,Furniture
US-FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Chairs,Furniture
US-FUR-CH-10002758,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",Chairs,Furniture
US-FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",Chairs,Furniture
US-FUR-CH-10002780,Office Star - Task Chair with Contemporary Loop Arms,Chairs,Furniture
US-FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",Chairs,Furniture
US-FUR-CH-10002961,"Leather Task Chair, Black",Chairs,Furniture
US-FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Chairs,Furniture
US-FUR-CH-10003061,"Global Leather Task Chair, Black",Chairs,Furniture
US-FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,Chairs,Furniture
US-FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Chairs,Furniture
US-FUR-CH-10003312,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Chairs,Furniture
US-FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,Chairs,Furniture
US-FUR-CH-10003396,Global Deluxe Steno Chair,Chairs,Furniture
US-FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",Chairs,Furniture
US-FUR-CH-10003606,SAFCO Folding Chair Trolley,Chairs,Furniture
US-FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,Chairs,Furniture
US-FUR-CH-10003761,Global Italian Leather Office Chair,Chairs,Furniture
US-FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Chairs,Furniture
US-FUR-CH-10003817,"Global Value Steno Chair, Gray",Chairs,Furniture
US-FUR-CH-10003833,Novimex Fabric Task Chair,Chairs,Furniture
US-FUR-CH-10003846,Hon Valutask Swivel Chairs,Chairs,Furniture
US-FUR-CH-10003956,Novimex High-Tech Fabric Mesh Task Chair,Chairs,Furniture
US-FUR-CH-10003968,Novimex Turbo Task Chair,Chairs,Furniture
US-FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,Chairs,Furniture
US-FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,Chairs,Furniture
US-FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,Chairs,Furniture
US-FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Chairs,Furniture
US-FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",Chairs,Furniture
US-FUR-CH-10004287,SAFCO Arco Folding Chair,Chairs,Furniture
US-FUR-CH-10004289,Global Super Steno Chair,Chairs,Furniture
US-FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",Chairs,Furniture
US-FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",Chairs,Furniture
US-FUR-CH-10004540,Global Chrome Stack Chair,Chairs,Furniture
US-FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Chairs,Furniture
US-FUR-CH-10004675,"Lifetime Advantage Folding Chairs, 4/Carton",Chairs,Furniture
US-FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",Chairs,Furniture
US-FUR-CH-10004754,"Global Stack Chair with Arms, Black",Chairs,Furniture
US-FUR-CH-10004853,"Global Manager's Adjustable Task Chair, Storm",Chairs,Furniture
US-FUR-CH-10004860,Global Low Back Tilter Chair,Chairs,Furniture
US-FUR-CH-10004875,Harbour Creations 67200 Series Stacking Chairs,Chairs,Furniture
US-FUR-CH-10004886,Bevis Steel Folding Chairs,Chairs,Furniture
US-FUR-CH-10004983,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Chairs,Furniture
US-FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,Chairs,Furniture
US-FUR-FU-10000010,"DAX Value U-Channel Document Frames, Easel Back",Furnishings,Furniture
US-FUR-FU-10000023,Eldon Wave Desk Accessories,Furnishings,Furniture
US-FUR-FU-10000073,Deflect-O Glasstique Clear Desk Accessories,Furnishings,Furniture
US-FUR-FU-10000076,24-Hour Round Wall Clock,Furnishings,Furniture
US-FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Furnishings,Furniture
US-FUR-FU-10000175,DAX Wood Document Frame,Furnishings,Furniture
US-FUR-FU-10000193,Tenex Chairmats For Use with Hard Floors,Furnishings,Furniture
US-FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furnishings,Furniture
US-FUR-FU-10000221,"Master Caster Door Stop, Brown",Furnishings,Furniture
US-FUR-FU-10000222,"Seth Thomas 16"" Steel Case Clock",Furnishings,Furniture
US-FUR-FU-10000246,Aluminum Document Frame,Furnishings,Furniture
US-FUR-FU-10000260,"6"" Cubicle Wall Clock, Black",Furnishings,Furniture
US-FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Furnishings,Furniture
US-FUR-FU-10000293,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Furnishings,Furniture
US-FUR-FU-10000305,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",Furnishings,Furniture
US-FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,Furnishings,Furniture
US-FUR-FU-10000320,OIC Stacking Trays,Furnishings,Furniture
US-FUR-FU-10000397,Luxo Economy Swing Arm Lamp,Furnishings,Furniture
US-FUR-FU-10000409,"GE 4 Foot Flourescent Tube, 40 Watt",Furnishings,Furniture
US-FUR-FU-10000448,Tenex Chairmats For Use With Carpeted Floors,Furnishings,Furniture
US-FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",Furnishings,Furniture
US-FUR-FU-10000550,Stacking Trays by OIC,Furnishings,Furniture
US-FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furnishings,Furniture
US-FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,Furnishings,Furniture
US-FUR-FU-10000672,"Executive Impressions 10"" Spectator Wall Clock",Furnishings,Furniture
US-FUR-FU-10000719,"DAX Cubicle Frames, 8-1/2 x 11",Furnishings,Furniture
US-FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furnishings,Furniture
US-FUR-FU-10000732,Eldon 200 Class Desk Accessories,Furnishings,Furniture
US-FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Furnishings,Furniture
US-FUR-FU-10000755,Eldon Expressions Mahogany Wood Desk Collection,Furnishings,Furniture
US-FUR-FU-10000758,DAX Natural Wood-Tone Poster Frame,Furnishings,Furniture
US-FUR-FU-10000771,"Eldon 200 Class Desk Accessories, Smoke",Furnishings,Furniture
US-FUR-FU-10000794,"Eldon Stackable Tray, Side-Load, Legal, Smoke",Furnishings,Furniture
US-FUR-FU-10000820,Tensor Brushed Steel Torchiere Floor Lamp,Furnishings,Furniture
US-FUR-FU-10000965,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Furnishings,Furniture
US-FUR-FU-10001025,"Eldon Imàge Series Desk Accessories, Clear",Furnishings,Furniture
US-FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Furnishings,Furniture
US-FUR-FU-10001057,Tensor Track Tree Floor Lamp,Furnishings,Furniture
US-FUR-FU-10001085,3M Polarizing Light Filter Sleeves,Furnishings,Furniture
US-FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,Furnishings,Furniture
US-FUR-FU-10001185,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Furnishings,Furniture
US-FUR-FU-10001196,DAX Cubicle Frames - 8x10,Furnishings,Furniture
US-FUR-FU-10001215,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",Furnishings,Furniture
US-FUR-FU-10001290,Executive Impressions Supervisor Wall Clock,Furnishings,Furniture
US-FUR-FU-10001379,"Executive Impressions 16-1/2"" Circular Wall Clock",Furnishings,Furniture
US-FUR-FU-10001424,Dax Clear Box Frame,Furnishings,Furniture
US-FUR-FU-10001468,Tenex Antistatic Computer Chair Mats,Furnishings,Furniture
US-FUR-FU-10001473,DAX Wood Document Frame,Furnishings,Furniture
US-FUR-FU-10001475,"Contract Clock, 14"", Brown",Furnishings,Furniture
US-FUR-FU-10001487,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",Furnishings,Furniture
US-FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Furnishings,Furniture
US-FUR-FU-10001546,Dana Swing-Arm Lamps,Furnishings,Furniture
US-FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Furnishings,Furniture
US-FUR-FU-10001591,Advantus Panel Wall Certificate Holder - 8.5x11,Furnishings,Furniture
US-FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Furnishings,Furniture
US-FUR-FU-10001617,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",Furnishings,Furniture
US-FUR-FU-10001706,Longer-Life Soft White Bulbs,Furnishings,Furniture
US-FUR-FU-10001731,Acrylic Self-Standing Desk Frames,Furnishings,Furniture
US-FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furnishings,Furniture
US-FUR-FU-10001847,Eldon Image Series Black Desk Accessories,Furnishings,Furniture
US-FUR-FU-10001852,"Eldon Regeneration Recycled Desk Accessories, Smoke",Furnishings,Furniture
US-FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furnishings,Furniture
US-FUR-FU-10001867,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Furnishings,Furniture
US-FUR-FU-10001876,"Computer Room Manger, 14""",Furnishings,Furniture
US-FUR-FU-10001889,Ultra Door Pull Handle,Furnishings,Furniture
US-FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furnishings,Furniture
US-FUR-FU-10001934,Magnifier Swing Arm Lamp,Furnishings,Furniture
US-FUR-FU-10001935,3M Hangers With Command Adhesive,Furnishings,Furniture
US-FUR-FU-10001940,Staple-based wall hangings,Furnishings,Furniture
US-FUR-FU-10001967,Telescoping Adjustable Floor Lamp,Furnishings,Furniture
US-FUR-FU-10001979,Dana Halogen Swing-Arm Architect Lamp,Furnishings,Furniture
US-FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp, White, 36""",Furnishings,Furniture
US-FUR-FU-10002030,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Furnishings,Furniture
US-FUR-FU-10002045,"Executive Impressions 14""",Furnishings,Furniture
US-FUR-FU-10002088,Nu-Dell Float Frame 11 x 14 1/2,Furnishings,Furniture
US-FUR-FU-10002107,Eldon Pizzaz Desk Accessories,Furnishings,Furniture
US-FUR-FU-10002111,"Master Caster Door Stop, Large Brown",Furnishings,Furniture
US-FUR-FU-10002116,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Furnishings,Furniture
US-FUR-FU-10002157,Artistic Insta-Plaque,Furnishings,Furniture
US-FUR-FU-10002191,G.E. Halogen Desk Lamp Bulbs,Furnishings,Furniture
US-FUR-FU-10002240,Nu-Dell EZ-Mount Plastic Wall Frames,Furnishings,Furniture
US-FUR-FU-10002253,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",Furnishings,Furniture
US-FUR-FU-10002268,Ultra Door Push Plate,Furnishings,Furniture
US-FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Furnishings,Furniture
US-FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Furnishings,Furniture
US-FUR-FU-10002379,Eldon Econocleat Chair Mats for Low Pile Carpets,Furnishings,Furniture
US-FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",Furnishings,Furniture
US-FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Furnishings,Furniture
US-FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",Furnishings,Furniture
US-FUR-FU-10002501,Nu-Dell Executive Frame,Furnishings,Furniture
US-FUR-FU-10002505,Eldon 100 Class Desk Accessories,Furnishings,Furniture
US-FUR-FU-10002506,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Furnishings,Furniture
US-FUR-FU-10002508,Document Clip Frames,Furnishings,Furniture
US-FUR-FU-10002553,"Electrix Incandescent Magnifying Lamp, Black",Furnishings,Furniture
US-FUR-FU-10002554,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Furnishings,Furniture
US-FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Furnishings,Furniture
US-FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Furnishings,Furniture
US-FUR-FU-10002685,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",Furnishings,Furniture
US-FUR-FU-10002703,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",Furnishings,Furniture
US-FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,Furnishings,Furniture
US-FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furnishings,Furniture
US-FUR-FU-10002874,Ultra Commercial Grade Dual Valve Door Closer,Furnishings,Furniture
US-FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",Furnishings,Furniture
US-FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,Furnishings,Furniture
US-FUR-FU-10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furnishings,Furniture
US-FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Furnishings,Furniture
US-FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",Furnishings,Furniture
US-FUR-FU-10002963,"Master Caster Door Stop, Gray",Furnishings,Furniture
US-FUR-FU-10003026,"Eldon Regeneration Recycled Desk Accessories, Black",Furnishings,Furniture
US-FUR-FU-10003039,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Furnishings,Furniture
US-FUR-FU-10003095,"Linden 12"" Wall Clock With Oak Frame",Furnishings,Furniture
US-FUR-FU-10003096,"Master Giant Foot Doorstop, Safety Yellow",Furnishings,Furniture
US-FUR-FU-10003142,"Master Big Foot Doorstop, Beige",Furnishings,Furniture
US-FUR-FU-10003192,Luxo Adjustable Task Clamp Lamp,Furnishings,Furniture
US-FUR-FU-10003194,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",Furnishings,Furniture
US-FUR-FU-10003247,36X48 HARDFLOOR CHAIRMAT,Furnishings,Furniture
US-FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furnishings,Furniture
US-FUR-FU-10003274,Regeneration Desk Collection,Furnishings,Furniture
US-FUR-FU-10003347,Coloredge Poster Frame,Furnishings,Furniture
US-FUR-FU-10003374,Electrix Fluorescent Magnifier Lamps & Weighted Base,Furnishings,Furniture
US-FUR-FU-10003394,"Tenex ""The Solids"" Textured Chair Mats",Furnishings,Furniture
US-FUR-FU-10003424,Nu-Dell Oak Frame,Furnishings,Furniture
US-FUR-FU-10003464,"Seth Thomas 8 1/2"" Cubicle Clock",Furnishings,Furniture
US-FUR-FU-10003489,Contemporary Borderless Frame,Furnishings,Furniture
US-FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,Furnishings,Furniture
US-FUR-FU-10003553,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",Furnishings,Furniture
US-FUR-FU-10003577,Nu-Dell Leatherette Frames,Furnishings,Furniture
US-FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furnishings,Furniture
US-FUR-FU-10003623,"DataProducts Ampli Magnifier Task Lamp, Black,",Furnishings,Furniture
US-FUR-FU-10003664,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",Furnishings,Furniture
US-FUR-FU-10003691,"Eldon Image Series Desk Accessories, Ebony",Furnishings,Furniture
US-FUR-FU-10003708,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Furnishings,Furniture
US-FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,Furnishings,Furniture
US-FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Furnishings,Furniture
US-FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Furnishings,Furniture
US-FUR-FU-10003798,"Ultra Door Kickplate, 8""H x 34""W",Furnishings,Furniture
US-FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",Furnishings,Furniture
US-FUR-FU-10003806,"Tenex Chairmat w/ Average Lip, 45"" x 53""",Furnishings,Furniture
US-FUR-FU-10003829,Stackable Trays,Furnishings,Furniture
US-FUR-FU-10003832,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Furnishings,Furniture
US-FUR-FU-10003849,"DAX Metal Frame, Desktop, Stepped-Edge",Furnishings,Furniture
US-FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",Furnishings,Furniture
US-FUR-FU-10003919,Eldon Executive Woodline II Cherry Finish Desk Accessories,Furnishings,Furniture
US-FUR-FU-10003930,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,Furnishings,Furniture
US-FUR-FU-10003975,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,Furnishings,Furniture
US-FUR-FU-10003976,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Furnishings,Furniture
US-FUR-FU-10003981,Eldon Wave Desk Accessories,Furnishings,Furniture
US-FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Furnishings,Furniture
US-FUR-FU-10004017,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Furnishings,Furniture
US-FUR-FU-10004018,Tensor Computer Mounted Lamp,Furnishings,Furniture
US-FUR-FU-10004020,Advantus Panel Wall Acrylic Frame,Furnishings,Furniture
US-FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,Furnishings,Furniture
US-FUR-FU-10004071,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Furnishings,Furniture
US-FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",Furnishings,Furniture
US-FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furnishings,Furniture
US-FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,Furnishings,Furniture
US-FUR-FU-10004164,"Eldon 300 Class Desk Accessories, Black",Furnishings,Furniture
US-FUR-FU-10004188,Luxo Professional Combination Clamp-On Lamps,Furnishings,Furniture
US-FUR-FU-10004245,"Career Cubicle Clock, 8 1/4"", Black",Furnishings,Furniture
US-FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furnishings,Furniture
US-FUR-FU-10004306,Electrix Halogen Magnifier Lamp,Furnishings,Furniture
US-FUR-FU-10004351,Staple-based wall hangings,Furnishings,Furniture
US-FUR-FU-10004415,"Stacking Tray, Side-Loading, Legal, Smoke",Furnishings,Furniture
US-FUR-FU-10004460,"Howard Miller 12"" Round Wall Clock",Furnishings,Furniture
US-FUR-FU-10004586,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Furnishings,Furniture
US-FUR-FU-10004587,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",Furnishings,Furniture
US-FUR-FU-10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Furnishings,Furniture
US-FUR-FU-10004622,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,Furnishings,Furniture
US-FUR-FU-10004665,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Furnishings,Furniture
US-FUR-FU-10004666,DAX Clear Channel Poster Frame,Furnishings,Furniture
US-FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",Furnishings,Furniture
US-FUR-FU-10004712,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Furnishings,Furniture
US-FUR-FU-10004748,"Howard Miller 16"" Diameter Gallery Wall Clock",Furnishings,Furniture
US-FUR-FU-10004845,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Furnishings,Furniture
US-FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Furnishings,Furniture
US-FUR-FU-10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furnishings,Furniture
US-FUR-FU-10004904,"Eldon ""L"" Workstation Diamond Chairmat",Furnishings,Furniture
US-FUR-FU-10004909,Contemporary Wood/Metal Frame,Furnishings,Furniture
US-FUR-FU-10004952,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",Furnishings,Furniture
US-FUR-FU-10004960,"Seth Thomas 12"" Clock w/ Goldtone Case",Furnishings,Furniture
US-FUR-FU-10004963,"Eldon 400 Class Desk Accessories, Black Carbon",Furnishings,Furniture
US-FUR-FU-10004973,Flat Face Poster Frame,Furnishings,Furniture
US-FUR-TA-10000198,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Tables,Furniture
US-FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,Tables,Furniture
US-FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Tables,Furniture
US-FUR-TA-10000688,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Tables,Furniture
US-FUR-TA-10000849,Bevis Rectangular Conference Tables,Tables,Furniture
US-FUR-TA-10001039,KI Adjustable-Height Table,Tables,Furniture
US-FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Tables,Furniture
US-FUR-TA-10001095,Chromcraft Round Conference Tables,Tables,Furniture
US-FUR-TA-10001307,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Tables,Furniture
US-FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Tables,Furniture
US-FUR-TA-10001539,Chromcraft Rectangular Conference Tables,Tables,Furniture
US-FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,Tables,Furniture
US-FUR-TA-10001691,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Tables,Furniture
US-FUR-TA-10001705,Bush Advantage Collection Round Conference Table,Tables,Furniture
US-FUR-TA-10001768,Hon Racetrack Conference Tables,Tables,Furniture
US-FUR-TA-10001771,"Bush Cubix Conference Tables, Fully Assembled",Tables,Furniture
US-FUR-TA-10001857,Balt Solid Wood Rectangular Table,Tables,Furniture
US-FUR-TA-10001866,Bevis Round Conference Room Tables and Bases,Tables,Furniture
US-FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,Tables,Furniture
US-FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Tables,Furniture
US-FUR-TA-10001950,Balt Solid Wood Round Tables,Tables,Furniture
US-FUR-TA-10002041,"Bevis Round Conference Table Top, X-Base",Tables,Furniture
US-FUR-TA-10002228,"Bevis Traditional Conference Table Top, Plinth Base",Tables,Furniture
US-FUR-TA-10002356,Bevis Boat-Shaped Conference Table,Tables,Furniture
US-FUR-TA-10002530,"Iceberg OfficeWorks 42"" Round Tables",Tables,Furniture
US-FUR-TA-10002533,BPI Conference Tables,Tables,Furniture
US-FUR-TA-10002607,KI Conference Tables,Tables,Furniture
US-FUR-TA-10002622,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Tables,Furniture
US-FUR-TA-10002645,Hon Rectangular Conference Tables,Tables,Furniture
US-FUR-TA-10002774,Laminate Occasional Tables,Tables,Furniture
US-FUR-TA-10002855,Bevis Round Conference Table Top & Single Column Base,Tables,Furniture
